Killed,Killed Class,Death Type,Death Class,X,Y,Z,Grid,Killed By,Killed By Class,Year,Month,Day,Hour,Minute
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,28
CM Lyssa,JLTS_Clone_P2_DC15A_501,INF,Medic,16512,3438.89,0.00142288,165911,,JLTS_Clone_P2_DC15A_501,1985,5,10,9,28
,RD501_opfor_unit_B1,NA,,16179.7,2956.21,0.00142765,161906,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,28
,RD501_opfor_unit_B1,NA,,16165.1,3058.06,0.00144196,161907,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,28
,RD501_opfor_unit_B1,NA,,16170.2,2957.84,0.00143909,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16169.8,2945.37,0.00143909,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_Vulture,NA,,15392.7,8185.86,392.197,153958,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16173.8,2958.29,0.00143909,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16166.9,2964.87,0.00143814,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16161.8,2963.26,0.00144768,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16167.2,2964.78,0.00144005,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16167.9,2966.14,0.00142956,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16172.8,2963.13,0.00143433,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1_pilot,NA,,15392.8,8188.08,397.583,153959,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16177.8,2966.65,0.00143909,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16175.1,2963.92,0.0276442,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16172.5,2953.1,0.00143909,161906,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_Vulture,NA,,15268.5,3026.1,78.5578,152907,CX-C Lutom,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1_pilot,NA,,15269,3028.23,85.1202,152907,CX-C Lutom,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16138.4,2966.87,0.00143909,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16189.6,2826.51,0.00133705,161905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16195.1,2823.84,-0.0312862,161905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16169.3,2958.96,0.00143909,161906,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_Vulture,NA,,16423.3,8693.6,651.521,164964,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1_pilot,NA,,16423.9,8695.61,658.315,164964,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,15904,3057,0.0183754,159907,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,29
,RD501_opfor_unit_B1,NA,,16130.4,2792.47,0.0013237,161905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16127.4,2958.1,0.00143814,161906,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_Vulture,NA,,15903,7962.19,741.091,159956,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1_pilot,NA,,15904.2,7964.12,746.302,159956,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16194.3,2820.26,0.00144386,161905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16197.4,2827.65,0.00127792,161905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16201.7,2817.56,0.0635719,162905,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16129.8,3006.9,0.00143814,161907,CT Wizard,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16152.2,2813.85,0.00144196,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15970.4,3186.13,0.00143814,159908,CS Shape,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15946.8,2938.76,0.00143337,159906,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15945.2,2891.49,0.00143719,159906,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16091,2890.82,0.00143719,160906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_Vulture,NA,,20016.9,12393.3,1017.16,200001,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16100.8,2995.63,0.00143909,161907,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1_pilot,NA,,20015.3,12394.3,1023.88,200001,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16072.5,2863.51,0.00143814,160905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16126.4,3007.23,0.0334482,161907,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16067,2854.89,0.00143909,160905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,16077.5,2863.51,0.00143719,160905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15946.5,2895.63,0.00143909,159906,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15945,2878.56,0.00143909,159905,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15940.5,2845.01,0.00144005,159905,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_Vulture,NA,,16544.6,9129.84,855.171,165968,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1_pilot,NA,,16545.7,9131.79,861.693,165968,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,30
,RD501_opfor_unit_B1,NA,,15930.6,2953.13,0.00144196,159906,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15979.1,2900.83,0.00143147,159906,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16135,2906.67,0.00144005,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15969.4,2882.8,0.00144005,159905,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16127.1,2887.79,0.00146103,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16023.8,2961.25,0.00143814,160906,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16131.4,2899.34,0.0460529,161906,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16128.2,2889.82,0.00146866,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15946.9,2846.62,0.00143909,159905,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16099.4,2968.69,0.00144005,160906,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16126.1,2893.53,0.00148487,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16039.2,2946.59,-0.0208244,160906,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16204.4,2885.08,0.0429506,162905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16169.4,2904.94,0.00143814,161906,CR-C Worgan,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16173.6,2878.51,0.00165176,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16183.2,2881.5,0.0311756,161905,CR-C Worgan,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15957.3,2960.53,0.0692406,159906,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16163,2897.21,0.00144482,161906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16207.5,2832.62,0.00144958,162905,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16081,2901.91,0.00143719,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16105.3,2911.08,0.00144005,161906,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16038.3,2958.71,0.00144005,160906,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16082.9,2963.93,0.00143909,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15982,2967.45,0.00143814,159906,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16131.3,2887.23,0.00146484,161905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15959.1,2956.25,0.00143909,159906,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16160,2883.93,0.00137901,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16099.3,2895,0.00145054,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16085.1,2896.46,0.00144386,160906,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16548.7,3080.83,-0.204628,165907,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16075.6,2883.29,0.00143623,160905,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16057.4,2960,0.00143623,160906,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,15950.9,2887.69,0.00143623,159905,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16194.6,2851.11,0.00160217,161905,CM-T Midnight,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16112.7,2871.6,0.00144768,161905,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16032,2954.16,0.00143814,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16114.2,2865.36,0.00148964,161905,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,9,31
,RD501_opfor_unit_B1,NA,,16061.3,2930.87,0.0693722,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15987.8,2922.88,0.00144005,159906,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15990.7,2930.26,0.00143814,159906,CT Bradley,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15926.4,2865.71,0.00143909,159905,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15982.6,2915,0.00144482,159906,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16083.8,2876.52,0.00140858,160905,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15939.7,2956.74,0.00143909,159906,CM-T Triage,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_Vulture,NA,,20427,14513.4,1736.12,204022,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15938.6,2956.76,0.00143909,159906,CM-T Triage,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1_pilot,NA,,20425,14512.3,1741.28,204022,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_Vulture,NA,,20638.2,15842.5,1275.71,206035,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1_pilot,NA,,20637.3,15842.7,1283.72,206035,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15927.5,2881.93,0.00143147,159905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16162.5,2852.07,0.00146866,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15988.9,2912.01,0.0288277,159906,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15991.8,2905,0.00143909,159906,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15940.4,2949.62,0.00143814,159906,CM-T Triage,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15932.3,2943.87,0.00143909,159906,CM-T Triage,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16109.3,2860.86,0.00149536,161905,CM-S Spark,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16058.3,2911.3,0.00143719,160906,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15937.5,2955.48,0.00144005,159906,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15934.6,2936.65,0.0686321,159906,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16150.6,2835.17,0.00143242,161905,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16019.5,2861.68,0.001441,160905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16010,2855.77,0.00144482,160905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16015.6,2856.73,0.00143242,160905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16039,2873.14,0.00143623,160905,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15972.5,2928.49,0.00143909,159906,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_eweb_cis,NA,,16388.4,2840.36,-0.0615273,163905,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16388.9,2839.33,0.0232239,163905,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15974.5,2902.89,0.00143814,159906,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,15921.1,2871.63,0.001441,159905,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,32
,RD501_opfor_unit_B1,NA,,16229.5,2901.04,0.00123405,162906,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,16127.2,2850.07,0.00136185,161905,CM-T Midnight,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,16138.8,2842.38,0.00143242,161905,CM-T Midnight,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,15920.2,2915.14,0.00143909,159906,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,15930.3,2951.43,0.00144005,159906,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,15937.7,2928.93,0.00143433,159906,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,15971.6,2913.8,0.00143719,159906,CI Exeter,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,15966.8,2936.05,0.00143623,159906,CT Sandman,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,16099.1,2877.5,0.00140381,160905,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,16039.4,2871.41,0.00144958,160905,CX-X Bacon,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,RD501_droideka_mobile,NA,,16335.6,3189.78,-0.205818,163909,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,33
,O_UAV_AI,NA,,16335.6,3189.78,-0.156677,163909,Error: No vehicle,,1985,5,10,9,33
,RD501_Vulture,NA,,19975.2,14162.2,58.5572,199018,Error: No vehicle,,1985,5,10,9,33
,RD501_Vulture,NA,,19630.7,14063,64.543,196017,Error: No vehicle,,1985,5,10,9,33
,RD501_opfor_unit_B1_pilot,NA,,19974.9,14163.6,58.0375,199018,Error: No vehicle,,1985,5,10,9,33
,RD501_opfor_unit_B1_pilot,NA,,19628.5,14063.5,70.8634,196017,Error: No vehicle,,1985,5,10,9,33
,RD501_opfor_unit_B1,NA,,16023.8,2902.48,0.0014267,160906,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_droideka_mobile,NA,,16105.6,2951.4,-0.196614,161906,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,O_UAV_AI,NA,,16105.6,2951.4,-0.148567,161906,Error: No vehicle,,1985,5,10,9,34
,RD501_opfor_unit_B1,NA,,16163,2902.64,0.001441,161906,CR-C Worgan,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_droideka_mobile,NA,,16462.8,3126.84,-0.196695,164908,CT Deytow,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,O_UAV_AI,NA,,16462.8,3126.84,-0.161826,164908,Error: No vehicle,,1985,5,10,9,34
CT Adhock,JLTS_Clone_P2_DC15A_501,MYN,Trooper,16076.5,3068.76,0.00143623,160907,,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_droideka_mobile,NA,,15896.9,3034.79,-0.196609,158907,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,O_UAV_AI,NA,,15896.9,3034.79,-0.148563,158907,Error: No vehicle,,1985,5,10,9,34
,RD501_Vulture,NA,,17040,2949.79,91.5475,170906,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_opfor_unit_B1_pilot,NA,,17038.7,2951.6,98.0393,170906,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_Vulture,NA,,16729.2,3242.32,284.501,167909,Error: No vehicle,,1985,5,10,9,34
,RD501_opfor_unit_B1_pilot,NA,,16729.7,3244.51,290.713,167909,Error: No vehicle,,1985,5,10,9,34
,RD501_LAAT_MKIII_Balls,NA,,16363.2,3144.9,156.575,163908,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
,RD501_droideka_mobile,NA,,16120.6,2888.1,-0.196881,161906,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,9,34
